PreguntaOff,PreguntaOn,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Intrucion.started,text_3.started,mouse.started,Intrucion.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,text.started,Off.stopped,On.started,text_2.started,On.stopped,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10) ¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,10,0,0,0,0,0,9,9,9,30.490212300000167,,,,,,,,,,,,,,,30.46436500000027,30.490212300000167,31.463192900000195,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
1) ¿Puede recordar el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,0,0,0,0,1,0,10,0,31.476381800000127,,,,,,,,,,,,,,,31.463527800000065,31.476381800000127,32.46227940000017,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
2) ¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,2,0,0,0,0,1,1,11,1,32.4756282000003,,,,,,,,,,,,,,,32.46261080000022,32.4756282000003,33.46254110000018,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
3) ¿Hay algún inconveniente que recuerde haber experimentado en el camino de su residencia a su lugar de trabajo?,3,0,0,0,0,1,2,12,2,33.48881440000014,,,,,,,,,,,,,,,33.463258100000076,33.48881440000014,34.4607718000002,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
4) ¿recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,4,0,0,0,0,1,3,13,3,34.473985800000264,,,,,,,,,,,,,,,34.4611732000003,34.473985800000264,35.46008520000032,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
"5) ¿Puede recordar el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",5,0,0,0,0,1,4,14,4,35.47308870000006,,,,,,,,,,,,,,,35.46043880000025,35.47308870000006,36.45892709999998,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
6) ¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,6,0,0,0,0,1,5,15,5,36.47173109999994,,,,,,,,,,,,,,,36.45933950000017,36.47173109999994,37.458376800000224,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
7) ¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,7,0,0,0,0,1,6,16,6,37.47128060000023,,,,,,,,,,,,,,,37.4587475000003,37.47128060000023,38.45782400000007,38.47048300000006,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
8) ¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,8,0,0,0,0,1,7,17,7,38.47048300000006,,,,,,,,,,,,,,,38.458252899999934,38.47048300000006,39.47267409999995,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
9) ¿Puede recordar qué es lo primero que ve al llegar al lugar donde realiza sus compras?,9,0,0,0,0,1,8,18,8,39.48608020000029,,,,,,,,,,,,,,,39.47300670000004,39.48608020000029,40.4726641000002,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
10) ¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,10,0,0,0,0,1,9,19,9,40.48518180000019,,,,,,,,,,,,,,,40.47303020000027,40.48518180000019,41.47123929999998,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
1) ¿Puede recordar el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,0,0,0,0,2,0,20,0,41.48448520000011,,,,,,,,,,,,,,,41.47162320000007,41.48448520000011,42.470306100000016,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
2) ¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,2,0,0,0,0,2,1,21,1,42.48338409999997,,,,,,,,,,,,,,,42.47065479999992,42.48338409999997,43.46939790000033,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
3) ¿Hay algún inconveniente que recuerde haber experimentado en el camino de su residencia a su lugar de trabajo?,3,0,0,0,0,2,2,22,2,43.48253449999993,,,,,,,,,,,,,,,43.46975610000027,43.48253449999993,44.468335000000025,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
4) ¿recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,4,0,0,0,0,2,3,23,3,44.48160780000035,,,,,,,,,,,,,,,44.4686928000001,44.48160780000035,45.46789889999991,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
"5) ¿Puede recordar el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",5,0,0,0,0,2,4,24,4,45.49550219999992,,,,,,,,,,,,,,,45.468258400000195,45.49550219999992,51.57760120000012,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
6) ¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,6,0,0,0,0,2,5,25,5,51.606423500000346,,,,,,,,,,,,,,,51.577997600000344,,51.57973080000011,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
7) ¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,7,0,0,0,0,2,6,26,6,51.606423500000346,,,,,,,,,,,,,,,51.58009280000033,,51.581828300000325,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
8) ¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,8,0,0,0,0,2,7,27,7,51.606423500000346,,,,,,,,,,,,,,,51.582216100000096,,51.58406009999999,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
9) ¿Puede recordar qué es lo primero que ve al llegar al lugar donde realiza sus compras?,9,0,0,0,0,2,8,28,8,51.606423500000346,,,,,,,,,,,,,,,51.584374500000195,,51.58665330000031,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
10) ¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,10,0,0,0,0,2,9,29,9,51.606423500000346,,,,,,,,,,,,,,,51.58711420000009,,51.58904060000032,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
1) ¿Puede recordar el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,0,0,0,0,3,0,30,0,51.606423500000346,,,,,,,,,,,,,,,51.58943180000006,51.606423500000346,52.46113659999992,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
2) ¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,2,0,0,0,0,3,1,31,1,52.47437370000034,,,,,,,,,,,,,,,52.46152699999993,52.47437370000034,53.460735900000145,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
3) ¿Hay algún inconveniente que recuerde haber experimentado en el camino de su residencia a su lugar de trabajo?,3,0,0,0,0,3,2,32,2,53.473307600000226,,,,,,,,,,,,,,,53.46107299999994,53.473307600000226,54.45980809999992,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
4) ¿recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,4,0,0,0,0,3,3,33,3,54.47221930000023,,,,,,,,,,,,,,,54.46016839999993,54.47221930000023,55.458502299999964,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
"5) ¿Puede recordar el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",5,0,0,0,0,3,4,34,4,55.471483100000114,,,,,,,,,,,,,,,55.45893550000028,55.471483100000114,56.45767330000035,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
6) ¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,6,0,0,0,0,3,5,35,5,56.47078300000021,,,,,,,,,,,,,,,56.458094099999926,56.47078300000021,57.45764770000005,57.469901800000116,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
7) ¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,7,0,0,0,0,3,6,36,6,57.469901800000116,,,,,,,,,,,,,,,57.458058500000334,57.469901800000116,58.45667460000004,58.46908260000009,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
8) ¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,8,0,0,0,0,3,7,37,7,58.46908260000009,,,,,,,,,,,,,,,58.457162700000026,58.46908260000009,59.45620250000002,59.46830709999995,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
9) ¿Puede recordar qué es lo primero que ve al llegar al lugar donde realiza sus compras?,9,0,0,0,0,3,8,38,8,59.46830709999995,,,,,,,,,,,,,,,59.45666070000016,59.46830709999995,60.47871020000002,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
10) ¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,10,0,0,0,0,3,9,39,9,60.49868199999992,,,,,,,,,,,,,,,60.47908800000005,60.49868199999992,61.47015080000028,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
1) ¿Puede recordar el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,0,0,0,0,4,0,40,0,61.4833378000003,,,,,,,,,,,,,,,61.470556600000236,61.4833378000003,62.4695357999999,,439057,001,2024-04-28_10h15.26.187,ArchivoPrueba,2024.1.1,None,2024-04-28 10h15.37.324572 -0500,
,,,,,,,,,,62.482288900000185,,,,,,,,,,,,,,,62.46988400000009,62.482288900000185,,,,,,,,,,
